time,value,target
125,1.6936999570089457,0.08706248695873758
126,0.08706248695873758,0.28280736564731673
127,0.28280736564731673,0.5991811189709472
128,0.5991811189709472,0.28079708049752145
129,0.28079708049752145,-0.2598303437116023
130,-0.2598303437116023,0.5325431298148522
131,0.5325431298148522,-0.05032924187440424
132,-0.05032924187440424,0.6999874802479359
133,0.6999874802479359,-0.014337472575030485
134,-0.014337472575030485,1.2023470827425995
135,1.2023470827425995,0.01758752350389875
136,0.01758752350389875,0.22985402079561446
137,0.22985402079561446,0.7791576481098902
138,0.7791576481098902,-0.2616678129158349
139,-0.2616678129158349,0.4487181174579694
140,0.4487181174579694,0.9696493413582679
141,0.9696493413582679,-0.5067002659737814
142,-0.5067002659737814,0.3702028550827389
143,0.3702028550827389,0.3885607467853226
144,0.3885607467853226,0.6301607651026376
145,0.6301607651026376,-0.398691743213924
146,-0.398691743213924,-0.4599983218203676
147,-0.4599983218203676,0.44156705070268176
148,0.44156705070268176,0.30938265158404876
149,0.30938265158404876,0.2663664332328055
150,0.2663664332328055,0.29451735977911764
151,0.29451735977911764,-0.23859437447264353
152,-0.23859437447264353,0.1976290003407709
153,0.1976290003407709,0.20808995407925376
154,0.20808995407925376,-0.3155950465798934
155,-0.3155950465798934,0.9544782312984742
156,0.9544782312984742,0.2385091133723806
157,0.2385091133723806,-0.6140580555343781
158,-0.6140580555343781,0.28987889981167947
159,0.28987889981167947,-0.5457149785412408
160,-0.5457149785412408,0.31521526840036074
161,0.31521526840036074,0.48104919575859334
162,0.48104919575859334,-0.528472015067673
163,-0.528472015067673,0.34372219735093357
164,0.34372219735093357,0.048644769325000475
165,0.048644769325000475,0.2335676551563844
166,0.2335676551563844,0.7512883183923038
167,0.7512883183923038,-0.33936913838881494
168,-0.33936913838881494,-0.6130234028756418
169,-0.6130234028756418,-0.7002983168395929
170,-0.7002983168395929,-0.6827298128058432
171,-0.6827298128058432,-0.3325491671226198
172,-0.3325491671226198,-0.1424783716946483
173,-0.1424783716946483,-0.1936397885557246
174,-0.1936397885557246,0.06280839682839201
175,0.06280839682839201,-0.3629400126055236
176,-0.3629400126055236,0.33881612063692806
177,0.33881612063692806,-0.5386341187633948
178,-0.5386341187633948,0.9355866138112268
179,0.9355866138112268,-0.12968676941234936
180,-0.12968676941234936,-0.8889446930371396
181,-0.8889446930371396,-1.013473495165899
182,-1.013473495165899,-0.2542611652952523
183,-0.2542611652952523,-0.6245007000186492
184,-0.6245007000186492,-0.1728358938624473
185,-0.1728358938624473,-0.3100722347825148
186,-0.3100722347825148,-0.5997417404288065
187,-0.5997417404288065,-1.0031350567629456
188,-1.0031350567629456,-1.3533408361506964
189,-1.3533408361506964,-0.8351153669762298
190,-0.8351153669762298,-0.19935442591755748
191,-0.19935442591755748,-0.5359518699888067
192,-0.5359518699888067,-1.2810558594608987
193,-1.2810558594608987,-0.5865204694179706
194,-0.5865204694179706,-0.4951074693195554
195,-0.4951074693195554,-1.144075006831372
196,-1.144075006831372,-0.6393830161512066
197,-0.6393830161512066,-0.7009540016162997
198,-0.7009540016162997,-1.3150642878595864
199,-1.3150642878595864,-0.5779088151337868
200,-0.5779088151337868,-0.4893308775799074
201,-0.4893308775799074,-0.2408102856390144
202,-0.2408102856390144,-0.267734723739946
203,-0.267734723739946,-1.4954524325617862
204,-1.4954524325617862,-1.2871896310219717
205,-1.2871896310219717,-0.572091540007041
206,-0.572091540007041,-0.5837164280940901
207,-0.5837164280940901,-0.5937495577825505
208,-0.5937495577825505,1.0647688450166202
209,1.0647688450166202,-0.5861305170670046
210,-0.5861305170670046,-0.3134232057380256
211,-0.3134232057380256,-0.4134829268353871
212,-0.4134829268353871,-0.5737097840322785
213,-0.5737097840322785,-1.065601882936578
214,-1.065601882936578,-0.5366813265028211
215,-0.5366813265028211,-1.3104107659919737
216,-1.3104107659919737,-1.049870097123247
217,-1.049870097123247,-1.1812326307996595
218,-1.1812326307996595,-0.9043284424949022
219,-0.9043284424949022,0.2057272094472382
220,0.2057272094472382,-1.8911906037451454
221,-1.8911906037451454,-0.62000083538606
222,-0.62000083538606,-1.774676549761533
223,-1.774676549761533,-1.2090849161198907
224,-1.2090849161198907,-0.4330548191814141
225,-0.4330548191814141,-0.9494102435437841
226,-0.9494102435437841,-1.5240501704685125
227,-1.5240501704685125,-1.3460631065691147
228,-1.3460631065691147,-0.6514504965849289
229,-0.6514504965849289,-1.3588743194920327
230,-1.3588743194920327,-0.8875058782712578
231,-0.8875058782712578,-0.9745951417461863
232,-0.9745951417461863,-1.3244281850104074
233,-1.3244281850104074,0.07249652183537869
234,0.07249652183537869,-0.6829637464050953
235,-0.6829637464050953,-2.012542329658828
236,-2.012542329658828,-0.9063916826294718
237,-0.9063916826294718,-1.3297600418746085
238,-1.3297600418746085,-0.5714985781627813
239,-0.5714985781627813,-1.392424978052191
240,-1.392424978052191,-1.0515837402827208
241,-1.0515837402827208,-0.739375117820684
242,-0.739375117820684,-0.556247663709309
243,-0.556247663709309,-1.5861343308895584
244,-1.5861343308895584,-1.1497032305448067
245,-1.1497032305448067,-1.2159987855216168
246,-1.2159987855216168,-1.3008728661396651
247,-1.3008728661396651,-0.08677357931326057
248,-0.08677357931326057,-0.761914506221053
249,-0.761914506221053,-1.5893662518306613
250,-1.5893662518306613,-0.49412865717297955
251,-0.49412865717297955,0.1142643229137077
252,0.1142643229137077,-0.4239565773230549
253,-0.4239565773230549,-1.6928735594343043
254,-1.6928735594343043,-1.1679317187608578
255,-1.1679317187608578,-0.28461490007595547
256,-0.28461490007595547,-1.2637937838711009
257,-1.2637937838711009,-0.6795739418932405
258,-0.6795739418932405,-0.5053306527135661
259,-0.5053306527135661,-1.3469198915091944
260,-1.3469198915091944,-0.9036709399599223
261,-0.9036709399599223,-2.4846459865196104
262,-2.4846459865196104,-1.3659645983016881
263,-1.3659645983016881,-0.9694718175529969
264,-0.9694718175529969,-1.4561590332063261
265,-1.4561590332063261,-0.004808594745429495
266,-0.004808594745429495,-1.5245033454269359
267,-1.5245033454269359,-1.0175495472601963
268,-1.0175495472601963,-0.719932662445735
269,-0.719932662445735,-0.0521278430229295
270,-0.0521278430229295,-1.477848004121281
271,-1.477848004121281,-0.1651835367903326
272,-0.1651835367903326,-0.7281986704858631
273,-0.7281986704858631,-1.210325998344483
274,-1.210325998344483,-0.4744885884387565
275,-0.4744885884387565,-0.5916969238103914
276,-0.5916969238103914,-0.9767451747108542
277,-0.9767451747108542,-0.6268750124980274
278,-0.6268750124980274,-0.8393074706870636
279,-0.8393074706870636,-0.5745079652466968
280,-0.5745079652466968,-0.284564767989563
281,-0.284564767989563,0.19326107927863234
282,0.19326107927863234,-1.2025324108164317
283,-1.2025324108164317,0.4992481353991648
284,0.4992481353991648,-1.5267294423588884
285,-1.5267294423588884,-0.6097748139094358
286,-0.6097748139094358,-0.2227068411551404
287,-0.2227068411551404,-0.35914594924938603
288,-0.35914594924938603,-0.7935682316552284
289,-0.7935682316552284,-0.5686633045923949
290,-0.5686633045923949,-0.6933005197348464
291,-0.6933005197348464,-0.7235015898055016
292,-0.7235015898055016,0.014134200216171455
293,0.014134200216171455,-0.2138424810089302
294,-0.2138424810089302,-0.7203314624605631
295,-0.7203314624605631,0.09454637772858265
296,0.09454637772858265,-0.1828385980201996
297,-0.1828385980201996,0.08884249334744515
298,0.08884249334744515,0.01625267846821249
299,0.01625267846821249,-0.6939130036599621
300,-0.6939130036599621,-0.5402480115289529
301,-0.5402480115289529,0.1328513774274717
302,0.1328513774274717,0.08384808883837372
303,0.08384808883837372,-0.212240927738203
304,-0.212240927738203,-0.12349881261770404
305,-0.12349881261770404,0.47637043267905826
306,0.47637043267905826,-0.4384822379361727
307,-0.4384822379361727,0.1506746954784689
308,0.1506746954784689,-0.2040986249520449
309,-0.2040986249520449,-0.19193000443110655
310,-0.19193000443110655,0.4862451537469823
311,0.4862451537469823,0.36953628928528626
312,0.36953628928528626,0.38357158800793983
313,0.38357158800793983,0.6495541017840265
314,0.6495541017840265,0.027315821300729237
315,0.027315821300729237,0.3777828630733089
316,0.3777828630733089,-0.09834924598964996
317,-0.09834924598964996,0.23882235053673997
318,0.23882235053673997,0.03159199444757495
319,0.03159199444757495,0.16504718734685273
320,0.16504718734685273,0.43396678266005445
321,0.43396678266005445,-0.2529375600735243
322,-0.2529375600735243,1.222088463957214
323,1.222088463957214,-0.3074621756493067
324,-0.3074621756493067,-0.39197431830605056
325,-0.39197431830605056,0.8136628526981147
326,0.8136628526981147,0.6498323509514912
327,0.6498323509514912,0.5853529035030909
328,0.5853529035030909,0.6066484270620097
329,0.6066484270620097,0.3054179770899214
330,0.3054179770899214,-0.11814474353760479
331,-0.11814474353760479,0.3871936114235989
332,0.3871936114235989,0.02937965481632887
333,0.02937965481632887,0.874042376228755
334,0.874042376228755,0.33132122986552903
335,0.33132122986552903,0.010306798746741064
336,0.010306798746741064,0.28039873632470563
337,0.28039873632470563,0.6654172135155024
338,0.6654172135155024,0.19476546472691214
339,0.19476546472691214,0.08300315335539243
340,0.08300315335539243,0.6332449281419084
341,0.6332449281419084,0.650968025497292
342,0.650968025497292,0.2918851829547371
343,0.2918851829547371,0.32649151309158164
344,0.32649151309158164,0.6944647330670183
345,0.6944647330670183,-0.12940467606633355
346,-0.12940467606633355,-0.09313450928129863
347,-0.09313450928129863,0.26709091969543786
348,0.26709091969543786,0.5350545900190101
349,0.5350545900190101,0.8124403815177914
350,0.8124403815177914,1.4096103541576381
351,1.4096103541576381,1.1154389403086482
352,1.1154389403086482,0.6210421122538853
353,0.6210421122538853,0.7056251266080136
354,0.7056251266080136,0.22770435780697218
355,0.22770435780697218,0.733256703799607
356,0.733256703799607,0.6114311885969852
357,0.6114311885969852,0.9300647303608007
358,0.9300647303608007,0.36772744861948864
359,0.36772744861948864,1.0533411209697394
360,1.0533411209697394,1.5720448072405022
361,1.5720448072405022,0.7629805040027442
362,0.7629805040027442,1.0295747334393062
363,1.0295747334393062,1.184817685904536
364,1.184817685904536,0.6498263846856462
365,0.6498263846856462,0.9728336288041101
366,0.9728336288041101,0.8770900520819884
367,0.8770900520819884,0.9292900588274501
368,0.9292900588274501,0.5032531064226262
369,0.5032531064226262,0.9109631829410981
370,0.9109631829410981,1.156297867639909
371,1.156297867639909,1.6410982447286102
372,1.6410982447286102,1.4030233743181222
373,1.4030233743181222,2.007471367602892
374,2.007471367602892,0.5543261953307141
375,0.5543261953307141,1.3809049455784932
376,1.3809049455784932,1.042782395276285
377,1.042782395276285,2.0519991923292533
378,2.0519991923292533,0.5585520900269946
379,0.5585520900269946,0.5480587509410986
380,0.5480587509410986,0.6730546336730029
381,0.6730546336730029,-0.0847547088090802
382,-0.0847547088090802,0.7183669752239816
383,0.7183669752239816,0.6053370032947119
384,0.6053370032947119,1.0633651271151041
385,1.0633651271151041,1.1619158674528693
386,1.1619158674528693,1.9315965429213589
387,1.9315965429213589,1.4707988949528799
388,1.4707988949528799,0.7088127790590644
389,0.7088127790590644,0.5493360097004261
390,0.5493360097004261,1.245382265587781
391,1.245382265587781,0.33978565503765423
392,0.33978565503765423,1.9157112726170324
393,1.9157112726170324,1.5893816017694178
394,1.5893816017694178,0.7643535157874198
395,0.7643535157874198,0.1412543145076357
396,0.1412543145076357,1.6732388880215718
397,1.6732388880215718,0.9371153924018314
398,0.9371153924018314,1.6109783442364287
399,1.6109783442364287,0.19214441722619813
400,0.19214441722619813,0.6865630634127973
401,0.6865630634127973,0.9853702659349534
402,0.9853702659349534,1.0023434678811185
403,1.0023434678811185,0.7495336619648134
404,0.7495336619648134,1.281314777018836
405,1.281314777018836,0.43101506630179376
406,0.43101506630179376,0.8881850913822176
407,0.8881850913822176,1.013688465506524
408,1.013688465506524,1.2045444788915045
409,1.2045444788915045,1.296537995724218
410,1.296537995724218,0.37143872589871607
411,0.37143872589871607,0.1593584101289549
412,0.1593584101289549,1.5575390762789794
413,1.5575390762789794,1.076775373135526
414,1.076775373135526,0.5279285654780165
415,0.5279285654780165,1.6689404314234133
416,1.6689404314234133,0.9420370368483421
417,0.9420370368483421,1.4643299196748782
418,1.4643299196748782,0.8985723154202763
419,0.8985723154202763,1.8849728705292739
420,1.8849728705292739,1.7217133345142064
421,1.7217133345142064,0.7086672383458292
422,0.7086672383458292,1.30770793873878
423,1.30770793873878,1.1330548307039288
424,1.1330548307039288,1.4828028913896647
425,1.4828028913896647,0.3038262548468771
426,0.3038262548468771,1.116800082939232
427,1.116800082939232,1.2901634647435682
428,1.2901634647435682,-0.13154602385666725
429,-0.13154602385666725,0.1427678415412259
430,0.1427678415412259,-0.29893936153403344
431,-0.29893936153403344,0.5719646785135991
432,0.5719646785135991,1.0511479342075416
433,1.0511479342075416,1.4289871014403008
434,1.4289871014403008,0.7000166202920696
435,0.7000166202920696,1.4621724787051633
436,1.4621724787051633,-0.057549684594879524
437,-0.057549684594879524,-0.23480682855653268
438,-0.23480682855653268,0.5732471427497808
439,0.5732471427497808,0.7769499173614152
440,0.7769499173614152,0.5522320604600229
441,0.5522320604600229,-0.4817067980904055
442,-0.4817067980904055,0.49066825125492186
443,0.49066825125492186,-0.13400654433145154
444,-0.13400654433145154,0.8358571308729039
445,0.8358571308729039,0.6669122283808241
446,0.6669122283808241,-0.0039279777508064995
447,-0.0039279777508064995,0.19129086827223812
448,0.19129086827223812,-0.09934930623070704
449,-0.09934930623070704,0.38077893660517065
450,0.38077893660517065,0.8713858341211067
451,0.8713858341211067,-0.11750968128731071
452,-0.11750968128731071,0.6087651313172509
453,0.6087651313172509,0.07285890405704731
454,0.07285890405704731,-0.0773380537818199
455,-0.0773380537818199,0.2465661963878044
456,0.2465661963878044,-0.2366767993783852
457,-0.2366767993783852,-0.015129679374928373
458,-0.015129679374928373,-0.35659803602850043
459,-0.35659803602850043,1.2052524805584406
460,1.2052524805584406,0.2209815409266199
461,0.2209815409266199,-0.1661344754097098
462,-0.1661344754097098,0.2710232587377645
463,0.2710232587377645,0.08810869217504236
464,0.08810869217504236,0.013969623740450215
465,0.013969623740450215,0.41166969990534785
466,0.41166969990534785,0.463430298138374
467,0.463430298138374,-0.20051790690769783
468,-0.20051790690769783,-0.24314612184559972
469,-0.24314612184559972,-0.11275042312246425
470,-0.11275042312246425,-1.146182639777664
471,-1.146182639777664,-0.7728169824857078
472,-0.7728169824857078,0.6482223767368731
473,0.6482223767368731,0.7672898795995673
474,0.7672898795995673,-0.1996691402399985
475,-0.1996691402399985,0.19320027720152225
476,0.19320027720152225,0.04065781909489173
477,0.04065781909489173,1.4046300775706233
478,1.4046300775706233,0.4051879829133894
479,0.4051879829133894,-0.23828557696336292
480,-0.23828557696336292,-0.6717545815541119
481,-0.6717545815541119,-1.016787510255525
482,-1.016787510255525,-0.1313270981734029
483,-0.1313270981734029,-0.6306356342704098
484,-0.6306356342704098,-0.9828874812097812
485,-0.9828874812097812,-0.6142387326877541
486,-0.6142387326877541,-0.8508015794923205
487,-0.8508015794923205,0.5145919596299553
488,0.5145919596299553,0.09302132750403025
489,0.09302132750403025,-0.3704654499102371
490,-0.3704654499102371,0.35495894867723027
491,0.35495894867723027,-0.3647089583449605
492,-0.3647089583449605,-0.852253852367524
493,-0.852253852367524,0.3219002864760786
494,0.3219002864760786,-0.188080871932992
495,-0.188080871932992,-0.9938501042980079
496,-0.9938501042980079,-0.5878974150614643
497,-0.5878974150614643,-0.947841166936133
498,-0.947841166936133,-1.218531863934254
499,-1.218531863934254,-0.08093233712354908
500,-0.08093233712354908,0.3940156980992493
501,0.3940156980992493,-1.2764236507187818
502,-1.2764236507187818,-0.31187163888689134
503,-0.31187163888689134,-0.9346566006244743
504,-0.9346566006244743,-0.8686333407752301
505,-0.8686333407752301,-0.9367529239162463
506,-0.9367529239162463,-1.0877804456965616
507,-1.0877804456965616,-0.6464910406634234
508,-0.6464910406634234,-1.1009254148219236
509,-1.1009254148219236,-0.5646462747036243
510,-0.5646462747036243,-0.7391381327517503
511,-0.7391381327517503,-0.8473518937829416
512,-0.8473518937829416,-1.1952273522498595
513,-1.1952273522498595,-1.0431022690698675
514,-1.0431022690698675,-0.3899901968507046
515,-0.3899901968507046,-0.5298893578410413
516,-0.5298893578410413,-1.2814755871659957
517,-1.2814755871659957,-0.7550647565488543
518,-0.7550647565488543,-0.44074841044021784
519,-0.44074841044021784,-1.6625291096463397
520,-1.6625291096463397,-0.5671997503051325
521,-0.5671997503051325,-1.180909562623787
522,-1.180909562623787,-0.5746763577646063
523,-0.5746763577646063,-1.2516393004321311
524,-1.2516393004321311,-1.7821368103039295
525,-1.7821368103039295,-1.7028011501491802
526,-1.7028011501491802,-0.8739660289939292
527,-0.8739660289939292,-0.7767666311532568
528,-0.7767666311532568,-1.3670429351909847
529,-1.3670429351909847,-0.6034791922241195
530,-0.6034791922241195,-1.7610571538561763
531,-1.7610571538561763,-0.9704866167089515
532,-0.9704866167089515,-1.5497294457422872
533,-1.5497294457422872,-1.2765363522890099
534,-1.2765363522890099,-0.9329356806119814
535,-0.9329356806119814,-1.3924757755428778
536,-1.3924757755428778,-1.1597960468394506
537,-1.1597960468394506,-0.4692340575311359
538,-0.4692340575311359,-1.2652996450937932
539,-1.2652996450937932,-0.5630901740339207
540,-0.5630901740339207,-1.5494798157165217
541,-1.5494798157165217,-0.7230206203241141
542,-0.7230206203241141,-0.2700395639352625
543,-0.2700395639352625,-2.2291509729714183
544,-2.2291509729714183,-1.3938838810416156
545,-1.3938838810416156,-0.7086095588856951
546,-0.7086095588856951,-1.0999788397131565
547,-1.0999788397131565,-0.8137943650755953
548,-0.8137943650755953,-1.3018713165927647
549,-1.3018713165927647,-0.9566953128142535
550,-0.9566953128142535,-1.0775403248129973
551,-1.0775403248129973,-0.41512230949963946
552,-0.41512230949963946,-0.8707149598753904
553,-0.8707149598753904,-0.8276369348377337
554,-0.8276369348377337,-1.2004910712652228
555,-1.2004910712652228,-1.2360722147941328
556,-1.2360722147941328,-1.2058678168105685
557,-1.2058678168105685,-0.7892864495596621
558,-0.7892864495596621,-1.1935339671520198
559,-1.1935339671520198,-0.8342903007031106
560,-0.8342903007031106,0.0627783257981046
561,0.0627783257981046,-0.5347141103514441
562,-0.5347141103514441,-1.1282545190459063
563,-1.1282545190459063,-0.3592159985432559
564,-0.3592159985432559,-1.1580569364128648
565,-1.1580569364128648,-1.9668962127880034
566,-1.9668962127880034,-1.445312675014304
567,-1.445312675014304,-1.8697245591673257
568,-1.8697245591673257,-1.1027707007919343
569,-1.1027707007919343,-0.9101193360698997
570,-0.9101193360698997,-0.07305671726771423
571,-0.07305671726771423,-0.7393940362647684
572,-0.7393940362647684,-1.003629206241459
573,-1.003629206241459,-0.470239750279619
574,-0.470239750279619,-1.981019829192371
575,-1.981019829192371,-0.7478043602538749
576,-0.7478043602538749,-0.4699922738700144
577,-0.4699922738700144,-1.5841890666659468
578,-1.5841890666659468,-0.26215204802270853
579,-0.26215204802270853,-0.6535803912215018
580,-0.6535803912215018,-1.0189429567945585
581,-1.0189429567945585,-0.48305396288370345
582,-0.48305396288370345,0.3480754041719155
583,0.3480754041719155,-0.6838491280813863
584,-0.6838491280813863,-0.6378732907688641
585,-0.6378732907688641,-0.9785605787236318
586,-0.9785605787236318,-1.160399316653737
587,-1.160399316653737,-0.30661204557051225
588,-0.30661204557051225,-1.13583598636043
589,-1.13583598636043,-0.6577419661674262
590,-0.6577419661674262,-0.917807418743775
591,-0.917807418743775,-0.4246708106468991
592,-0.4246708106468991,-0.48224604360144957
593,-0.48224604360144957,-0.11496387465654934
594,-0.11496387465654934,-0.8731453116644067
595,-0.8731453116644067,-0.7372305987320766
596,-0.7372305987320766,-1.0755900986029363
597,-1.0755900986029363,-0.7920355048959495
598,-0.7920355048959495,-0.3646913145300541
599,-0.3646913145300541,-0.15807860967775889
600,-0.15807860967775889,-0.9806723150242123
601,-0.9806723150242123,-0.06759559888412797
602,-0.06759559888412797,0.1928124171889739
603,0.1928124171889739,-0.2607030177399765
604,-0.2607030177399765,0.4887504417444315
605,0.4887504417444315,-0.8185892062785667
606,-0.8185892062785667,-1.0358964284878294
607,-1.0358964284878294,-1.284638249273049
608,-1.284638249273049,0.3711930889145165
609,0.3711930889145165,-0.031046454059798223
610,-0.031046454059798223,-0.36727854616224037
611,-0.36727854616224037,-0.18062303605942812
612,-0.18062303605942812,-0.864344772715872
613,-0.864344772715872,0.9404034769727295
614,0.9404034769727295,-0.19862120037818726
615,-0.19862120037818726,-0.18918838338663607
616,-0.18918838338663607,0.13844109299749055
617,0.13844109299749055,0.03559573254878601
618,0.03559573254878601,-0.07335157472647257
619,-0.07335157472647257,-0.5608414031709654
620,-0.5608414031709654,0.08988565399957035
621,0.08988565399957035,0.8149777120141775
622,0.8149777120141775,0.5665398873332907
623,0.5665398873332907,0.7103300446933547
624,0.7103300446933547,-0.3219297355667933
625,-0.3219297355667933,-0.5411564083306877
626,-0.5411564083306877,-0.08926101812018056
627,-0.08926101812018056,0.021491884876695167
628,0.021491884876695167,0.5607247229140937
629,0.5607247229140937,-0.812609267636273
630,-0.812609267636273,0.8183788417233754
631,0.8183788417233754,-0.005441073282587028
632,-0.005441073282587028,-0.11994788912254072
633,-0.11994788912254072,-0.39266716774644134
634,-0.39266716774644134,-0.6941962945129407
635,-0.6941962945129407,0.5646110638970366
636,0.5646110638970366,0.2094172777379666
637,0.2094172777379666,-0.45255873451332124
638,-0.45255873451332124,-0.4355312155817138
639,-0.4355312155817138,0.06361747545647486
640,0.06361747545647486,1.085429641554396
641,1.085429641554396,0.14043189283003438
642,0.14043189283003438,-0.4621433058694977
643,-0.4621433058694977,0.1856414734150186
644,0.1856414734150186,0.19111265426385785
645,0.19111265426385785,-1.002138434062778
646,-1.002138434062778,0.3378493850817905
647,0.3378493850817905,0.26807549030827105
648,0.26807549030827105,0.7500384629029011
649,0.7500384629029011,1.3446450842993136
650,1.3446450842993136,1.0015132467183905
651,1.0015132467183905,0.3216747953351896
652,0.3216747953351896,-0.0794378466648763
653,-0.0794378466648763,1.7780214526987446
654,1.7780214526987446,0.5382706813796179
655,0.5382706813796179,0.532742565823721
656,0.532742565823721,0.5306215276494509
657,0.5306215276494509,0.658415536532794
658,0.658415536532794,0.5036582933270591
659,0.5036582933270591,0.3052425112671062
660,0.3052425112671062,0.3346422379935462
661,0.3346422379935462,0.6074500468363302
662,0.6074500468363302,0.3676197473528343
663,0.3676197473528343,0.2981589682276705
664,0.2981589682276705,0.7227848760425508
665,0.7227848760425508,0.5568012371391236
666,0.5568012371391236,1.4507327169792474
667,1.4507327169792474,-0.6125817898429672
668,-0.6125817898429672,1.2725382802399132
669,1.2725382802399132,1.3634184862012633
670,1.3634184862012633,-0.28302433106229374
671,-0.28302433106229374,0.595320425025692
672,0.595320425025692,0.5936305705252842
